,NUMERO CLIENTE,Cuatrimestre,N° Factura,SKU,Cantidad,Precio Unitario,Tipo cbio. Prom.Mes,Kilos,USD TC Prom.Mes,Rubro,Provincia,Condición de pago,Devoluciones,Kilos_Promedio,Kilos_Maximo,Kilos_Minimo,Frecuencia,USD/Ton,Indice devoluciones,Target
19680,759.0,9,20,8,35000.0,20.609,57.86607500000001,14413.8615,16106.699102900002,Servicios,Buenos Aires,30.0,0,720.693075,3044.3352,0.0,4,1220.200782025405,0.0,0
19681,759.0,10,16,10,25750.0,15.927499999999998,59.325206250000015,9620.758699999998,9729.5186077,Servicios,Buenos Aires,30.0,0,601.2974187499999,3044.3352,0.0,4,1100.8571162925518,0.0,0
19682,759.0,11,10,7,28750.0,27.675,60.07773000000001,11904.0101,13661.8675726,Servicios,Buenos Aires,30.0,0,1190.40101,3044.3352,272.2247,4,1110.757355662823,0.0,0
19683,759.0,12,17,10,49650.0,29.470000000000002,61.5308705882353,19032.7479,20921.254262899998,Servicios,Buenos Aires,30.0,0,1119.5734058823527,2687.9052,272.2247,4,1091.9483752689341,0.0,0
19684,759.0,13,14,9,39650.0,32.46071428571429,61.88574285714286,16914.4665,18610.4323477,Servicios,Buenos Aires,30.0,0,1208.1761785714284,2687.9052,272.2247,3,1093.3454804772603,0.0,0
19685,759.0,14,9,6,27900.0,37.36666666666666,62.92765555555555,12456.324400000001,13750.225017299997,Servicios,Buenos Aires,30.0,0,1384.0360444444445,2687.9052,671.9763,2,1098.624154985709,0.0,0
19686,759.0,15,8,6,24900.0,35.033750000000005,63.1241,10173.073,11010.6441113,Servicios,Buenos Aires,30.0,0,1271.634125,2687.9052,671.9763,1,1085.9697356095148,0.0,0
19687,759.0,16,9,6,25500.0,40.05444444444444,71.47950000000002,11205.775000000001,12132.7443528,Servicios,Buenos Aires,30.0,0,1245.0861111111112,2015.9289,671.9763,1,1077.5381082537963,0.0,0
19688,759.0,17,9,6,25500.0,40.05444444444444,71.47950000000002,11205.775000000001,12132.7443528,Servicios,Buenos Aires,30.0,0,1245.0861111111112,2015.9289,671.9763,1,1077.5381082537963,0.0,0
19689,759.0,18,18,10,59625.0,38.36944444444445,73.34155000000004,26124.074153,27938.347409200003,Servicios,Buenos Aires,30.0,0,1451.3374529444445,3023.89335,671.9763,2,1068.5176341870965,0.0,0
19690,759.0,19,32,14,109325.0,38.649375000000006,75.19775312500002,46573.559638000006,50188.26137259999,Servicios,Buenos Aires,30.0,0,1455.4237386875002,3359.8815,508.8123,3,1065.4157882742686,0.0,0
19691,759.0,20,27,12,93950.0,35.414814814814825,77.13988888888889,37506.780813000005,40457.56677889,Servicios,Buenos Aires,30.0,1,1389.1400301111114,3359.8815,-27.222475,3,1066.5642398415143,0.037037037037037035,0
19705,760.0,1,5,2,17285.0,33.587599999999995,39.64751,12955.426500000001,13958.65911,Productos papel y relacionados,Córdoba,30.0,0,2591.0853,3669.0475,1431.8234,3,1095.5450148913933,0.0,0
19706,760.0,2,8,3,29635.0,35.004749999999994,41.60868125,22295.4683,23809.184878,Productos papel y relacionados,Córdoba,30.0,0,2786.9335375,3669.0475,1431.8234,4,1080.1234383771653,0.0,0
19707,760.0,3,7,3,29735.0,37.48285714285714,43.58821428571429,22367.0595,24058.721474,Productos papel y relacionados,Córdoba,30.0,0,3195.294214285714,3669.0475,2109.3336,4,1084.91972189304,0.0,0
19708,760.0,4,7,3,34875.0,38.245,43.74077142857142,26046.8456,28891.181782,Productos papel y relacionados,Córdoba,30.0,0,3720.977942857143,7259.3446,2109.3336,4,1106.2728621201725,0.0,0
19709,760.0,5,7,3,37145.0,40.63428571428572,45.32353265285714,27671.965122,31762.096335,Productos papel y relacionados,Córdoba,30.0,0,3953.1378745714287,7259.3446,2109.3336,4,1139.0835829499176,0.0,0
19710,760.0,6,5,2,29895.0,43.866,47.819225714000005,21983.073022000004,26155.902726,Productos papel y relacionados,Córdoba,30.0,0,4396.614604400001,7259.3446,2127.262,4,1194.5574432334893,0.0,0
19711,760.0,7,5,1,30915.0,44.712,53.743065714,22132.410198,25975.799322000003,Productos papel y relacionados,Córdoba,30.0,0,4426.4820396000005,7259.3446,2190.689802,4,1164.1593959470597,0.0,0
19712,760.0,8,6,1,28065.0,47.38,57.60432142833333,20092.061891,23437.263429000002,Productos papel y relacionados,Córdoba,30.0,0,3348.6769818333337,5294.167022,1460.459868,4,1150.812408754375,0.0,0
19713,760.0,9,5,1,20670.0,47.458000000000006,58.606899999999996,14797.894869,16829.892999000003,Productos papel y relacionados,Córdoba,30.0,0,2959.5789738,3758.536425,1460.459868,3,1131.3654466572202,0.0,0
19714,760.0,10,7,2,25806.0,46.01428571428572,59.51458571428571,17002.503769,19493.6942768,Productos papel y relacionados,Córdoba,30.0,1,2428.9291098571425,4016.2646,-267.751,3,1140.4048530777416,0.14285714285714285,0
19715,760.0,11,7,2,25761.0,47.24857142857143,60.3191,16970.287793,19734.0283231,Productos papel y relacionados,Córdoba,30.0,1,2424.3268275714286,5100.8709,-267.751,3,1156.0356276403497,0.14285714285714285,0
19716,760.0,12,7,4,26106.0,51.75714285714285,61.28447142857143,18566.1939,21985.349481100002,Productos papel y relacionados,Córdoba,30.0,1,2652.313414285714,5174.8984,-267.751,3,1173.5253998266585,0.14285714285714285,0
19717,760.0,13,11,4,47526.0,56.57999999999999,62.913336363636375,35031.029,41902.2582381,Productos papel y relacionados,Córdoba,30.0,1,3184.639,5841.8395,-267.751,4,1183.8243948855952,0.09090909090909091,0
19718,760.0,14,10,3,45495.0,61.028,64.74726,35049.325899,42244.6910343,Productos papel y relacionados,Córdoba,30.0,0,3504.9325899000005,5841.8395,794.662,4,1195.8852241397967,0.0,0
19719,760.0,15,11,3,56160.0,62.91454545454547,66.6716,42827.333490000005,51791.25521999999,Productos papel y relacionados,Córdoba,30.0,0,3893.393953636364,5959.964903,1434.3468,4,1202.4306690722178,0.0,0
19720,760.0,16,11,3,62130.0,63.84000000000001,68.19076363636364,46928.945938,56356.104245999995,Productos papel y relacionados,Córdoba,30.0,0,4266.267812545454,5959.964903,1434.3468,4,1200.5968836447537,0.0,0
19721,760.0,17,10,3,54390.0,65.98500000000001,70.6937,41414.377772,50163.968334000005,Productos papel y relacionados,Córdoba,30.0,0,4141.4377772,5959.964903,1460.459868,4,1217.0456678948353,0.0,0
19722,760.0,18,9,3,53655.0,67.33111111111111,71.85375555555555,40888.182671999995,49452.319121,Productos papel y relacionados,Córdoba,30.0,0,4543.131407999999,5959.964903,1460.459868,4,1213.8331565469161,0.0,0
19723,760.0,19,7,2,43080.0,70.57000000000001,73.66298571428571,33086.529416,40788.891117,Productos papel y relacionados,Córdoba,30.0,0,4726.647059428571,5938.487552,1460.459868,4,1234.8007265824397,0.0,0
19724,760.0,20,5,2,29475.0,71.18599999999999,74.53638,22170.014568,28033.473829000002,Productos papel y relacionados,Córdoba,30.0,0,4434.002913599999,5871.887235,1460.459868,3,1261.3832974714737,0.0,0
19738,761.0,1,4,4,7454.0,36.3275,38.40445,4072.8334000000004,6957.809837999999,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,1018.2083500000001,1176.0,838.8334,1,1708.1048951767245,0.0,0
19739,761.0,2,5,4,9454.0,35.242000000000004,39.69902,4931.4142,8334.898032,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,986.2828400000001,1176.0,838.8334,2,1687.2663501301201,0.0,0
19740,761.0,3,1,1,2000.0,30.9,44.8773,858.5808,1377.088194,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,858.5808,858.5808,858.5808,1,1603.9121699437026,0.0,0
19741,761.0,4,1,1,2000.0,30.9,44.8773,858.5808,1377.088194,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,858.5808,858.5808,858.5808,1,1603.9121699437026,0.0,0
19742,761.0,5,1,1,2000.0,30.9,44.8773,858.5808,1377.088194,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,858.5808,858.5808,858.5808,1,1603.9121699437026,0.0,0
19743,761.0,6,4,4,10000.0,48.82249999999999,56.4633,5295.561599999999,8230.833125,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,1323.8903999999998,1717.1616,1024.8,1,1561.4033440345652,0.0,0
19744,761.0,7,4,4,10000.0,48.82249999999999,56.4633,5295.561599999999,8230.833125,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,1323.8903999999998,1717.1616,1024.8,1,1561.4033440345652,0.0,0
19745,761.0,8,4,4,10000.0,48.82249999999999,56.4633,5295.561599999999,8230.833125,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,1323.8903999999998,1717.1616,1024.8,1,1561.4033440345652,0.0,0
19746,761.0,9,4,4,10000.0,48.82249999999999,56.4633,5295.561599999999,8230.833125,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,1323.8903999999998,1717.1616,1024.8,1,1561.4033440345652,0.0,0
19747,761.0,10,3,3,7920.0,54.94,60.0103,3876.9696,6927.277483999999,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,1292.3232,1717.1616,983.808,1,1795.3026588638184,0.0,0
19748,761.0,11,3,3,7920.0,54.94,60.0103,3876.9696,6927.277483999999,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,1292.3232,1717.1616,983.808,1,1795.3026588638184,0.0,0
19749,761.0,12,3,3,7920.0,54.94,60.0103,3876.9696,6927.277483999999,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,1292.3232,1717.1616,983.808,1,1795.3026588638184,0.0,0
19750,761.0,13,3,3,7920.0,54.94,60.0103,3876.9696,6927.277483999999,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,1292.3232,1717.1616,983.808,1,1795.3026588638184,0.0,0
19751,761.0,14,1,1,2400.0,37.22,67.7284,773.41824,1318.91496,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,773.41824,773.41824,773.41824,1,1705.306251892896,0.0,0
19752,761.0,15,1,1,2400.0,37.22,67.7284,773.41824,1318.91496,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,773.41824,773.41824,773.41824,1,1705.306251892896,0.0,0
19753,761.0,16,1,1,2400.0,37.22,67.7284,773.41824,1318.91496,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,773.41824,773.41824,773.41824,1,1705.306251892896,0.0,0
19754,761.0,17,3,2,6650.0,52.723333333333336,71.44146666666667,2876.09784,4758.776893,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,958.6992799999999,1377.6,725.0796,2,1674.4217593518563,0.0,0
19755,761.0,18,4,4,7850.0,59.0175,74.2508,3702.7735199999997,6258.5567825,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,925.6933799999999,1377.6,575.29392,2,1702.2776229434824,0.0,0
19756,761.0,19,7,6,12350.0,55.797142857142866,75.67944285714285,5791.66727,9358.7974241,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,827.3810385714286,1377.6,179.77935,3,1626.5790780507905,0.0,0
19757,761.0,20,9,8,16750.0,57.84,76.62647777777778,7997.96423,12885.143696099998,Prod plast/vidrio/metal/caucho,Mendoza,30.0,0,888.6626922222222,1377.6,179.77935,4,1620.2967518820808,0.0,0
19770,762.0,2,1,1,8333.0,48.5,44.8773,4137.6845,9005.677703,Carne y productos carnicos,Córdoba,30.0,0,4137.6845,4137.6845,4137.6845,1,2176.5017857209746,0.0,0
19771,762.0,3,1,1,8333.0,48.5,44.8773,4137.6845,9005.677703,Carne y productos carnicos,Córdoba,30.0,0,4137.6845,4137.6845,4137.6845,1,2176.5017857209746,0.0,0
19772,762.0,4,1,1,8333.0,48.5,44.8773,4137.6845,9005.677703,Carne y productos carnicos,Córdoba,30.0,0,4137.6845,4137.6845,4137.6845,1,2176.5017857209746,0.0,0
19773,762.0,5,1,1,8333.0,48.5,44.8773,4137.6845,9005.677703,Carne y productos carnicos,Córdoba,30.0,0,4137.6845,4137.6845,4137.6845,1,2176.5017857209746,0.0,0
19774,762.0,10,1,1,8290.0,65.5,60.0103,4116.3332,9048.363364,Carne y productos carnicos,Córdoba,30.0,0,4116.3332,4116.3332,4116.3332,1,2198.161063346379,0.0,0
19775,762.0,11,1,1,8290.0,65.5,60.0103,4116.3332,9048.363364,Carne y productos carnicos,Córdoba,30.0,0,4116.3332,4116.3332,4116.3332,1,2198.161063346379,0.0,0
19776,762.0,12,1,1,8290.0,65.5,60.0103,4116.3332,9048.363364,Carne y productos carnicos,Córdoba,30.0,0,4116.3332,4116.3332,4116.3332,1,2198.161063346379,0.0,0
19777,762.0,13,1,1,8290.0,65.5,60.0103,4116.3332,9048.363364,Carne y productos carnicos,Córdoba,30.0,0,4116.3332,4116.3332,4116.3332,1,2198.161063346379,0.0,0
19778,762.0,15,6,4,20080.0,37.13333333333333,69.5424,9739.449000999999,9643.0235372,Carne y productos carnicos,Córdoba,30.0,0,1623.2415001666666,2564.562825,683.082,1,1126.2319879525746,0.0,0
19779,762.0,16,11,4,66668.0,38.92818181818182,70.42290000000001,32583.387195999996,36032.5589982,Carne y productos carnicos,Córdoba,30.0,0,2962.1261087272724,7408.234277,683.082,2,1148.3793496987257,0.0,0
19780,762.0,17,27,4,138543.0,41.86962962962963,72.12666296296297,67013.0456692,78619.81104,Carne y productos carnicos,Córdoba,30.0,0,2481.964654414815,7408.234277,227.694,3,1218.2410610571567,0.0,0
19781,762.0,18,50,5,288820.0,43.62440000000001,73.54205399999992,138625.5732696,170729.9387543,Carne y productos carnicos,Córdoba,30.0,0,2772.511465392,7819.067102,91.0776,4,1245.3084111615199,0.0,0
19782,762.0,19,52,6,335289.0,45.0125,74.62543653846149,163760.2212856,202152.6374031,Carne y productos carnicos,Córdoba,30.0,0,3149.235024723077,8142.84681,91.0776,4,1252.0263991174593,0.0,0
19783,762.0,20,52,6,332824.0,45.424615384615386,75.4390519230769,162592.88886460004,200681.35375519996,Carne y productos carnicos,Córdoba,30.0,0,3126.7863243192314,8142.84681,91.0776,4,1253.3048566722932,0.0,0
19797,763.0,1,4,3,2595.0,390.05000000000007,41.5121,9353.5303,13807.549847000002,Metalurgica,Buenos Aires,7.0,0,2338.382575,3774.0703,1021.624,1,1462.921418209085,0.0,0
19798,763.0,2,5,3,2445.0,344.7900000000001,42.18514,8702.239800000001,13260.224138900003,Metalurgica,Buenos Aires,7.0,1,1740.4479600000002,3774.0703,-651.2905,2,1462.921418209085,0.2,0
19799,763.0,3,5,3,2445.0,344.7900000000001,42.18514,8702.239800000001,13260.224138900003,Metalurgica,Buenos Aires,7.0,1,1740.4479600000002,3774.0703,-651.2905,2,1462.921418209085,0.2,0
19800,763.0,4,5,3,2445.0,344.7900000000001,42.18514,8702.239800000001,13260.224138900003,Metalurgica,Buenos Aires,7.0,1,1740.4479600000002,3774.0703,-651.2905,2,1462.921418209085,0.2,0
19801,763.0,6,8,5,5002.0,136.82750000000001,56.4633,8958.0933,11939.5878381,Metalurgica,Buenos Aires,7.0,0,1119.7616625,2605.1618,169.6673,1,1317.4145625913839,0.0,0
19802,763.0,7,8,5,5002.0,136.82750000000001,56.4633,8958.0933,11939.5878381,Metalurgica,Buenos Aires,7.0,0,1119.7616625,2605.1618,169.6673,1,1317.4145625913839,0.0,0
19803,763.0,8,8,5,5002.0,136.82750000000001,56.4633,8958.0933,11939.5878381,Metalurgica,Buenos Aires,7.0,0,1119.7616625,2605.1618,169.6673,1,1317.4145625913839,0.0,0
19804,763.0,9,8,5,5002.0,136.82750000000001,56.4633,8958.0933,11939.5878381,Metalurgica,Buenos Aires,7.0,0,1119.7616625,2605.1618,169.6673,1,1317.4145625913839,0.0,0
19805,763.0,10,3,1,645.0,377.21,60.0103,2800.5489999999995,4054.3115104000003,Metalurgica,Buenos Aires,7.0,0,933.5163333333331,1302.5809,364.7227,1,1447.6845097853857,0.0,0
19806,763.0,11,3,1,645.0,377.21,60.0103,2800.5489999999995,4054.3115104000003,Metalurgica,Buenos Aires,7.0,0,933.5163333333331,1302.5809,364.7227,1,1447.6845097853857,0.0,0
19807,763.0,12,9,4,2772.0,403.311111111111,62.086166666666664,12422.8948,17073.933651,Metalurgica,Buenos Aires,7.0,0,1380.3216444444445,3043.6051,306.4341,2,1378.9596800617744,0.0,0
19808,763.0,13,9,4,2772.0,403.311111111111,62.086166666666664,12422.8948,17073.933651,Metalurgica,Buenos Aires,7.0,0,1380.3216444444445,3043.6051,306.4341,2,1378.9596800617744,0.0,0
19809,763.0,14,7,4,2577.0,410.76857142857136,63.781857142857135,11576.217135,15525.875056599998,Metalurgica,Buenos Aires,7.0,0,1653.7453050000001,3043.6051,306.4341,2,1335.7564185742683,0.0,0
19810,763.0,15,7,4,2577.0,410.76857142857136,63.781857142857135,11576.217135,15525.875056599998,Metalurgica,Buenos Aires,7.0,0,1653.7453050000001,3043.6051,306.4341,2,1335.7564185742683,0.0,0
19811,763.0,16,1,1,450.0,377.21,67.7284,1953.871335,2506.252916,Metalurgica,Buenos Aires,7.0,0,1953.871335,1953.871335,1953.871335,1,1282.711338820066,0.0,0
19812,763.0,17,1,1,450.0,377.21,67.7284,1953.871335,2506.252916,Metalurgica,Buenos Aires,7.0,0,1953.871335,1953.871335,1953.871335,1,1282.711338820066,0.0,0
19813,763.0,20,1,1,1002.0,176.45,79.9411,1520.352636,2211.664588,Metalurgica,Buenos Aires,7.0,0,1520.352636,1520.352636,1520.352636,1,1454.7050043724198,0.0,0
19820,764.0,1,9,4,52811.0,21.997777777777777,41.5121,12139.3527,27776.461802199996,Productos agricolas y frescos,Buenos Aires,30.0,0,1348.8169666666665,4163.5164,325.3932,2,2613.4949971193473,0.0,0
19821,764.0,2,15,4,91496.0,22.19,42.85817999999999,21326.246099999997,47152.3968528,Productos agricolas y frescos,Buenos Aires,30.0,0,1421.7497399999997,4579.868,235.0062,3,2586.9803338207357,0.0,0
19822,764.0,3,20,4,107786.0,22.373000000000005,43.076309999999985,26464.7058,55932.5009908,Productos agricolas y frescos,Buenos Aires,30.0,0,1323.23529,4579.868,-558.5917,4,2504.754142150369,0.0,0
19823,764.0,4,19,4,123079.0,22.62052631578948,43.271047368421044,27235.054099999998,65353.8304578,Productos agricolas y frescos,Buenos Aires,30.0,0,1433.4238999999998,4624.1989,-558.5917,4,2581.4536307756357,0.0,0
19824,764.0,5,14,3,112335.0,23.28142857142857,44.69062346928572,25953.5507,59829.9282446,Productos agricolas y frescos,Buenos Aires,30.0,0,1853.82505,4624.1989,-558.5917,4,2460.709989822509,0.0,0
19825,764.0,6,12,2,118130.0,24.111666666666668,48.52151071416666,27892.037200000002,61080.08128499999,Productos agricolas y frescos,Buenos Aires,30.0,0,2324.3364333333334,4624.1989,-558.5917,4,2146.717226891745,0.0,0
19826,764.0,7,7,2,101840.0,24.96142857142857,51.94351836714286,22753.577500000003,52299.977147000005,Productos agricolas y frescos,Buenos Aires,30.0,0,3250.511071428572,4624.1989,1840.0446,3,2118.323686037605,0.0,0
19827,764.0,8,5,2,54480.0,25.582,55.68892571399999,14192.120899999998,26261.987477000002,Productos agricolas y frescos,Buenos Aires,30.0,0,2838.4241799999995,3611.8645,1840.0446,2,1749.1316787931441,0.0,0
19828,764.0,9,5,2,74452.0,25.784,57.1456,16543.538228,35968.799881,Productos agricolas y frescos,Buenos Aires,30.0,0,3308.7076456000004,5418.158328,1840.0446,2,1947.9260979888445,0.0,0
19829,764.0,10,3,2,35722.0,41.71666666666667,59.965133333333334,7291.600328,19870.059595,Productos agricolas y frescos,Buenos Aires,30.0,0,2430.533442666667,5418.158328,684.2136,2,2554.9692922987674,0.0,0
19830,764.0,11,3,2,35722.0,41.71666666666667,59.965133333333334,7291.600328,19870.059595,Productos agricolas y frescos,Buenos Aires,30.0,0,2430.533442666667,5418.158328,684.2136,2,2554.9692922987674,0.0,0
19831,764.0,12,3,2,35722.0,41.71666666666667,59.965133333333334,7291.600328,19870.059595,Productos agricolas y frescos,Buenos Aires,30.0,0,2430.533442666667,5418.158328,684.2136,2,2554.9692922987674,0.0,0
19832,764.0,13,2,1,5750.0,47.25,60.0103,1873.442,4527.347804999999,Productos agricolas y frescos,Buenos Aires,30.0,0,936.721,1189.2284,684.2136,1,2416.5935241527795,0.0,0
19833,764.0,15,3,2,8499.0,45298.93666666667,68.93773333333333,2949.15745,1236.9847189999998,Productos agricolas y frescos,Buenos Aires,30.0,0,983.0524833333334,2081.7582,0.0,2,1099.5336922414908,0.0,0
19834,764.0,16,5,3,20499.0,27189.974,69.95444,6629.24665,5690.849114,Productos agricolas y frescos,Buenos Aires,30.0,0,1325.84933,2146.7187,0.0,3,1154.8967971711554,0.0,0
19835,764.0,17,8,4,68939.0,17007.263749999995,71.208275,15385.93921,29534.817566,Productos agricolas y frescos,Buenos Aires,30.0,0,1923.24240125,4049.3376,0.0,4,1826.9162922453313,0.0,0
19836,764.0,18,10,4,96310.0,32.688,72.75486000000001,22155.972607000003,46757.608201,Productos agricolas y frescos,Buenos Aires,30.0,0,2215.5972607000003,4049.3376,708.63408,4,1966.8995125656959,0.0,0
19837,764.0,19,10,3,133130.0,36.09,74.36323999999999,27399.492837,68948.313631,Productos agricolas y frescos,Buenos Aires,30.0,0,2739.9492837000003,4168.64844,708.63408,4,2367.8741123916143,0.0,0
19838,764.0,20,11,3,110010.0,36.16909090909091,76.40879090909091,23094.097857,58222.08620899999,Productos agricolas y frescos,Buenos Aires,30.0,0,2099.4634415454548,4168.64844,-3998.72088,4,2345.8429235435674,0.0,0
19852,765.0,1,22,8,324045.0,7.3981818181818175,39.39324772727274,47739.78140000001,62483.091919819984,Bebidas,Mendoza,30.0,2,2169.990063636364,9067.05,-389.1276,2,1338.469007637204,0.09090909090909091,0
19853,765.0,2,22,8,324045.0,7.3981818181818175,39.39324772727274,47739.78140000001,62483.091919819984,Bebidas,Mendoza,30.0,2,2169.990063636364,9067.05,-389.1276,2,1338.469007637204,0.09090909090909091,0
19854,765.0,3,16,5,297420.0,7.415624999999999,42.7600625,42873.5007,55089.71913509999,Bebidas,Mendoza,30.0,2,2679.59379375,9067.05,-389.1276,2,1284.4232649774615,0.125,0
19855,765.0,4,16,5,297420.0,7.415624999999999,42.7600625,42873.5007,55089.71913509999,Bebidas,Mendoza,30.0,2,2679.59379375,9067.05,-389.1276,2,1284.4232649774615,0.125,0
19856,765.0,5,18,10,311625.0,8.229444444444445,48.16106428499998,44248.979191,53400.30410049999,Bebidas,Mendoza,30.0,0,2458.276621722222,6890.958,283.38552,2,1236.2035707822304,0.0,0
19857,765.0,6,25,10,391130.0,8.873999999999997,50.48569028519997,56677.687491,68724.1994441,Bebidas,Mendoza,30.0,0,2267.10749964,6890.958,283.38552,3,1246.0385548791724,0.0,0
19858,765.0,7,24,9,347005.0,10.471666666666666,55.70368154708336,51716.953849000005,60200.5908176,Bebidas,Mendoza,30.0,0,2154.873077041667,5984.253,283.38552,3,1228.1484795650524,0.0,0
